18,10,0.0002974,0.01
21,10,0.000299,0.01
28,10,0.0002982,0.01
28,10,0.0002942,0.01
26,10,0.0002978,0.01
29,10,0.0003052,0.01
29,10,0.0003066,0.01
30,10,0.0003036,0.01
33,10,0.0003042,0.01
32,10,0.0003048,0.01
31,10,0.0002984,0.01
30,10,0.0002948,0.01
29,10,0.0002946,0.01
30,10,0.0002942,0.01
28,10,0.000293,0.01
31,10,0.0002984,0.01
35,10,0.0002984,0.01
32,10,0.0002986,0.01
33,10,0.0002994,0.01
32,10,0.000299,0.01
35,10,0.0003,0.01
35,10,0.0003052,0.01
36,10,0.0003076,0.01
36,10,0.0003124,0.01
36,10,0.0003112,0.01
28,10,0.0003088,0.01
30,10,0.0003096,0.01
33,10,0.0003086,0.01
35,10,0.0003066,0.01
33,10,0.0003046,0.01
33,10,0.0003042,0.01
41,10,0.0002972,0.01
43,10,0.000297,0.01
42,10,0.0002974,0.01
42,10,0.0002954,0.01
32,10,0.0002926,0.01
24,10,0.0002938,0.01
23,10,0.0002902,0.01
20,10,0.0002862,0.01
20,10,0.000291,0.01
20,10,0.0002962,0.01
21,10,0.0003016,0.01
20,10,0.0003024,0.01
19,10,0.000306,0.01
19,10,0.0003026,0.01
19,10,0.0002982,0.01
19,10,0.0002966,0.01
18,10,0.0003018,0.01
17,10,0.0002978,0.01
17,10,0.0003018,0.01
17,10,0.0003028,0.01
17,10,0.0003034,0.01
17,10,0.0003024,0.01
17,10,0.000307,0.01
16,10,0.0003078,0.01
17,10,0.0003118,0.01
16,10,0.000308,0.01
16,10,0.0003064,0.01
16,10,0.0003078,0.01
15,10,0.0003064,0.01
15,10,0.0003064,0.01
15,10,0.0003052,0.01
15,10,0.0003076,0.01
15,10,0.000307,0.01
15,10,0.0003038,0.01
15,10,0.000304,0.01
16,10,0.0003086,0.01
17,10,0.0003094,0.01
17,10,0.0003076,0.01
17,10,0.000308,0.01
18,10,0.000306,0.01
20,10,0.0003038,0.01
26,10,0.000301,0.01
28,10,0.0003018,0.01
29,10,0.000303,0.01
32,10,0.000304,0.01
33,10,0.0003074,0.01
33,10,0.0003048,0.01
33,10,0.000303,0.01
36,10,0.0003072,0.01
39,10,0.0003008,0.01
40,10,0.0003002,0.01
40,10,0.0003014,0.01
42,10,0.0003058,0.01
43,10,0.0003056,0.01
44,10,0.0003074,0.01
43,10,0.0003026,0.01
44,10,0.0003054,0.01
49,10,0.0002996,0.01
48,10,0.0002944,0.01
46,10,0.000295,0.01
47,10,0.0002988,0.01
49,10,0.0002984,0.01
50,10,0.000298,0.01
54,10,0.0003002,0.01
51,10,0.0003044,0.01
52,10,0.000306,0.01
52,10,0.0003072,0.01
53,10,0.0003112,0.01
52,10,0.0003108,0.01
56,10,0.0003056,0.01
55,10,0.0003038,0.01
60,10,0.0003,0.01
56,10,0.0002952,0.01
60,10,0.000295,0.01
60,10,0.0002936,0.01
54,10,0.0002904,0.01
47,10,0.0002898,0.01
45,10,0.0002902,0.01
44,10,0.0002892,0.01
42,10,0.0002896,0.01
40,10,0.0002876,0.01
40,10,0.0002904,0.01
39,10,0.0002934,0.01
36,10,0.0002964,0.01
34,10,0.0002996,0.01
33,10,0.0003062,0.01
32,10,0.0003016,0.01
31,10,0.000305,0.01
29,10,0.000302,0.01
28,10,0.0003044,0.01
26,10,0.0003054,0.01
24,10,0.0003084,0.01
23,10,0.0003072,0.01
20,10,0.0003096,0.01
21,10,0.0003066,0.01
19,10,0.0003008,0.01
18,10,0.000299,0.01
18,10,0.0002972,0.01
18,10,0.0002958,0.01
18,10,0.0002994,0.01
17,10,0.000299,0.01
14,10,0.0003012,0.01
14,10,0.0003038,0.01
14,10,0.0003042,0.01
14,10,0.000297,0.01
14,10,0.000297,0.01
14,10,0.0002942,0.01
15,10,0.000291,0.01
14,10,0.0002912,0.01
15,10,0.0002976,0.01
16,10,0.0002974,0.01
19,10,0.0003038,0.01
22,10,0.000301,0.01
25,10,0.0003014,0.01
26,10,0.0002964,0.01
28,10,0.0002978,0.01
29,10,0.0002954,0.01
28,10,0.0002962,0.01
29,10,0.0002956,0.01
30,10,0.000295,0.01
30,10,0.0002922,0.01
30,10,0.0002898,0.01
31,10,0.0002924,0.01
32,10,0.0002932,0.01
31,10,0.0002956,0.01
30,10,0.0003022,0.01
31,10,0.0003046,0.01
34,10,0.0003022,0.01
35,10,0.0003008,0.01
35,10,0.0002976,0.01
39,10,0.000295,0.01
40,10,0.0002904,0.01
44,10,0.000294,0.01
46,10,0.0002944,0.01
49,10,0.0002966,0.01
44,10,0.0002986,0.01
49,10,0.0003016,0.01
55,10,0.0002978,0.01
57,10,0.000299,0.01
59,10,0.000303,0.01
61,10,0.0003038,0.01
60,10,0.0003058,0.01
60,10,0.0003056,0.01
60,10,0.0003074,0.01
60,10,0.0003064,0.01
58,10,0.000301,0.01
55,10,0.0003008,0.01
48,10,0.0002996,0.01
39,10,0.0002992,0.01
38,10,0.0002974,0.01
37,10,0.0003004,0.01
36,10,0.0003026,0.01
35,10,0.0003092,0.01
34,10,0.000304,0.01
32,10,0.0003068,0.01
32,10,0.0003046,0.01
31,10,0.0003006,0.01
30,10,0.0002992,0.01
29,10,0.0003032,0.01
27,10,0.0002972,0.01
26,10,0.0003008,0.01
24,10,0.000304,0.01
22,10,0.0002996,0.01
21,10,0.0002948,0.01
20,10,0.000296,0.01
18,10,0.0002926,0.01
16,10,0.0002856,0.01
15,10,0.00029,0.01
14,10,0.0002956,0.01
13,10,0.000295,0.01
13,10,0.000293,0.01
13,10,0.0002996,0.01
13,10,0.0003016,0.01
12,10,0.0002966,0.01
11,10,0.0002966,0.01
12,10,0.0003038,0.01
11,10,0.0002994,0.01
11,10,0.0002982,0.01
11,10,0.000302,0.01
11,10,0.0003038,0.01
11,10,0.0002986,0.01
12,10,0.0003044,0.01
12,10,0.0003038,0.01
13,10,0.0003052,0.01
17,10,0.0003084,0.01
19,10,0.0003126,0.01
20,10,0.0003112,0.01
19,10,0.0003088,0.01
15,10,0.000309,0.01
16,10,0.0003056,0.01
18,10,0.0002996,0.01
19,10,0.0002976,0.01
20,10,0.0003022,0.01
19,10,0.0002978,0.01
17,10,0.0002978,0.01
17,10,0.0002994,0.01
19,10,0.0002986,0.01
19,10,0.0002964,0.01
17,10,0.000301,0.01
19,10,0.0003054,0.01
20,10,0.0003074,0.01
20,10,0.0003072,0.01
21,10,0.0003074,0.01
18,10,0.0003078,0.01
20,10,0.0003056,0.01
23,10,0.0003044,0.01
24,10,0.0003012,0.01
26,10,0.0002954,0.01
26,10,0.000295,0.01
27,10,0.0002964,0.01
27,10,0.0003,0.01
30,10,0.0003076,0.01
33,10,0.0003152,0.01
37,10,0.0003102,0.01
41,10,0.0003104,0.01
41,10,0.000308,0.01
43,10,0.0003018,0.01
48,10,0.0003008,0.01
47,10,0.0003042,0.01
44,10,0.0003038,0.01
34,10,0.0003028,0.01
27,10,0.000305,0.01
28,10,0.0003036,0.01
31,10,0.0003052,0.01
30,10,0.0003016,0.01
28,10,0.0003004,0.01
28,10,0.0003004,0.01
27,10,0.0002968,0.01
25,10,0.0002956,0.01
23,10,0.0003004,0.01
22,10,0.000306,0.01
20,10,0.0003044,0.01
18,10,0.0003092,0.01
17,10,0.0003068,0.01
16,10,0.0003008,0.01
14,10,0.0002978,0.01
14,10,0.0002998,0.01
13,10,0.0002944,0.01
12,10,0.000296,0.01
11,10,0.0002964,0.01
11,10,0.0002976,0.01
11,10,0.0002934,0.01
10,10,0.0002978,0.01
10,10,0.0002944,0.01
10,10,0.0003004,0.01
10,10,0.0002992,0.01
10,10,0.0003008,0.01
10,10,0.0003012,0.01
11,10,0.0003076,0.01
11,10,0.0003036,0.01
11,10,0.0003022,0.01
11,10,0.0003006,0.01
12,10,0.0002956,0.01
11,10,0.0002936,0.01
12,10,0.0002964,0.01
13,10,0.000294,0.01
16,10,0.0003016,0.01
18,10,0.0003054,0.01
16,10,0.0003006,0.01
15,10,0.0002956,0.01
16,10,0.0002998,0.01
19,10,0.0002932,0.01
19,10,0.0002962,0.01
19,10,0.0003028,0.01
20,10,0.0003034,0.01
19,10,0.0003034,0.01
17,10,0.0003034,0.01
19,10,0.0003018,0.01
21,10,0.0002996,0.01
23,10,0.000298,0.01
21,10,0.000297,0.01
21,10,0.000303,0.01
21,10,0.0003014,0.01
22,10,0.0002982,0.01
24,10,0.0003048,0.01
24,10,0.0003084,0.01
23,10,0.0003036,0.01
22,10,0.000302,0.01
23,10,0.0003068,0.01
26,10,0.0003024,0.01
29,10,0.0002982,0.01
31,10,0.0003024,0.01
35,10,0.000306,0.01
39,10,0.0003036,0.01
38,10,0.000308,0.01
39,10,0.000308,0.01
42,10,0.000306,0.01
43,10,0.0003066,0.01
47,10,0.0003046,0.01
46,10,0.0003016,0.01
44,10,0.000305,0.01
42,10,0.000303,0.01
41,10,0.000296,0.01
40,10,0.0003004,0.01
41,10,0.0003024,0.01
40,10,0.0002962,0.01
38,10,0.0002972,0.01
37,10,0.0003,0.01
36,10,0.0002994,0.01
36,10,0.000298,0.01
34,10,0.0003038,0.01
31,10,0.000303,0.01
29,10,0.0003062,0.01
29,10,0.0003018,0.01
28,10,0.0003024,0.01
27,10,0.0003,0.01
26,10,0.0003038,0.01
24,10,0.0003052,0.01
24,10,0.0003084,0.01
23,10,0.0003036,0.01
22,10,0.0003068,0.01
21,10,0.000307,0.01
19,10,0.0003006,0.01
18,10,0.0002978,0.01
17,10,0.0003044,0.01
16,10,0.0002992,0.01
16,10,0.0002942,0.01
16,10,0.0003006,0.01
16,10,0.0003028,0.01
16,10,0.0002984,0.01
17,10,0.0003018,0.01
17,10,0.0003044,0.01
18,10,0.0003038,0.01
19,10,0.0002998,0.01
20,10,0.0003022,0.01
20,10,0.0002976,0.01
26,10,0.0002986,0.01
30,10,0.000295,0.01
29,10,0.000301,0.01
29,10,0.0003032,0.01
31,10,0.0003076,0.01
31,10,0.0003068,0.01
32,10,0.0003068,0.01
32,10,0.0003036,0.01
32,10,0.0003008,0.01
31,10,0.0003004,0.01
32,10,0.0003006,0.01
32,10,0.0003032,0.01
33,10,0.0003,0.01
32,10,0.0003022,0.01
34,10,0.0002986,0.01
40,10,0.0002944,0.01
40,10,0.0002954,0.01
39,10,0.0003006,0.01
41,10,0.0002964,0.01
43,10,0.0002982,0.01
45,10,0.0002988,0.01
48,10,0.0002942,0.01
49,10,0.0002898,0.01
51,10,0.0002928,0.01
51,10,0.0002956,0.01
52,10,0.0003004,0.01
52,10,0.0002986,0.01
52,10,0.0003014,0.01
54,10,0.0003032,0.01
54,10,0.0003036,0.01
54,10,0.0003022,0.01
53,10,0.0003082,0.01
50,10,0.000306,0.01
48,10,0.0003034,0.01
46,10,0.0003048,0.01
43,10,0.0003062,0.01
40,10,0.0003028,0.01
37,10,0.000301,0.01
36,10,0.0002974,0.01
34,10,0.0002954,0.01
33,10,0.0002938,0.01
31,10,0.000293,0.01
30,10,0.0002978,0.01
28,10,0.000299,0.01
27,10,0.0002984,0.01
26,10,0.0002972,0.01
26,10,0.0003006,0.01
25,10,0.0002996,0.01
24,10,0.000302,0.01
23,10,0.0002998,0.01
22,10,0.0002968,0.01
20,10,0.0002944,0.01
19,10,0.0002954,0.01
19,10,0.000297,0.01
19,10,0.0002948,0.01
18,10,0.0002962,0.01
17,10,0.0002948,0.01
16,10,0.0002964,0.01
16,10,0.0002948,0.01
36,10,0.0002972,0.01
37,10,0.0003004,0.01
36,10,0.000301,0.01
38,10,0.000296,0.01
44,10,0.0002922,0.01
55,10,0.0002938,0.01
58,10,0.0002938,0.01
63,10,0.000296,0.01
65,10,0.0003002,0.01
63,10,0.0003042,0.01
58,10,0.0003052,0.01
57,10,0.0003028,0.01
59,10,0.0003024,0.01
63,10,0.0003006,0.01
69,10,0.0003026,0.01
69,10,0.0003048,0.01
69,10,0.0003048,0.01
72,10,0.0003034,0.01
75,10,0.0003026,0.01
77,10,0.0003,0.01
80,10,0.0002986,0.01
88,5,0.0003018,0.005
93,7,0.0003018,0.007
95,10,0.0003006,0.01
93,10,0.0003036,0.01
89,10,0.0003008,0.01
89,10,0.0003004,0.01
88,7,0.0003042,0.007
91,10,0.000307,0.01
90,10,0.000301,0.01
89,1.25,0.0002996,0.00125
90,5,0.0002944,0.005
91,5,0.0002904,0.005
92,5,0.0002932,0.005
91,10,0.0002984,0.01
89,5,0.0002964,0.005
88,10,0.0002998,0.01
85,10,0.0003,0.01
84,10,0.0002952,0.01
84,10,0.0002924,0.01
85,10,0.0002996,0.01
83,10,0.0002986,0.01
84,10,0.0002968,0.01
86,10,0.0002984,0.01
85,10,0.0002962,0.01
85,10,0.0002956,0.01
84,10,0.000299,0.01
83,10,0.0003054,0.01
82,10,0.000306,0.01
81,10,0.0003064,0.01
80,10,0.0003008,0.01
80,10,0.0002958,0.01
80,10,0.0002926,0.01
80,10,0.0002908,0.01
82,10,0.000295,0.01
85,7,0.0002938,0.007
86,10,0.0002948,0.01
88,10,0.0002922,0.01
88,10,0.0002936,0.01
88,10,0.0002886,0.01
90,10,0.0002932,0.01
92,10,0.0002966,0.01
93,10,0.000296,0.01
94,10,0.0002986,0.01
93,10,0.0003008,0.01
92,10,0.0002982,0.01
94,5,0.0002972,0.005
96,10,0.0003018,0.01
95,10,0.000299,0.01
93,10,0.000302,0.01
95,10,0.0003076,0.01
94,10,0.0003092,0.01
95,10,0.0003044,0.01
95,10,0.0003012,0.01
94,10,0.0002984,0.01
94,10,0.0002982,0.01
94,10,0.0002944,0.01
96,10,0.0002984,0.01
95,10,0.0002988,0.01
94,5,0.0002994,0.005
96,3,0.0002978,0.003
97,4,0.000301,0.004
97,3,0.0003016,0.003
97,7,0.0003032,0.007
97,10,0.000307,0.01
97,10,0.000303,0.01
96,10,0.0003028,0.01
96,10,0.000299,0.01
96,10,0.0003008,0.01
96,10,0.0002944,0.01
96,10,0.0002968,0.01
96,10,0.0002972,0.01
96,10,0.000302,0.01
94,10,0.0003,0.01
94,10,0.0003022,0.01
94,10,0.0003058,0.01
94,10,0.0003026,0.01
91,10,0.000302,0.01
90,10,0.0003018,0.01
87,10,0.0003046,0.01
82,10,0.000297,0.01
83,10,0.0002958,0.01
79,10,0.0002944,0.01
74,10,0.0002968,0.01
71,10,0.0002922,0.01
67,10,0.000296,0.01
63,10,0.000301,0.01
62,10,0.0002972,0.01
62,10,0.0002978,0.01
62,10,0.0002988,0.01
58,10,0.0002968,0.01
56,10,0.0002974,0.01
71,7,0.0003014,0.007
82,10,0.0003034,0.01
75,10,0.0003046,0.01
68,10,0.0003078,0.01
63,10,0.0003092,0.01
59,10,0.000312,0.01
56,10,0.00031,0.01
55,10,0.0003062,0.01
56,10,0.0003014,0.01
57,10,0.0002936,0.01
59,10,0.0002908,0.01
58,10,0.0002872,0.01
57,10,0.0002952,0.01
57,10,0.000296,0.01
58,10,0.0002982,0.01
59,10,0.0002994,0.01
63,10,0.0003052,0.01
64,10,0.0003034,0.01
69,10,0.000307,0.01
72,10,0.0003076,0.01
75,10,0.0003018,0.01
81,10,0.0002968,0.01
85,10,0.0002932,0.01
88,10,0.00029,0.01
86,10,0.0002884,0.01
88,10,0.0002894,0.01
86,10,0.000289,0.01
85,10,0.0002924,0.01
85,10,0.0002922,0.01
87,10,0.000297,0.01
88,10,0.0003014,0.01
89,10,0.0003,0.01
88,10,0.0002946,0.01
87,10,0.0002994,0.01
88,10,0.0002962,0.01
89,10,0.0002962,0.01
89,10,0.0002968,0.01
87,10,0.000301,0.01
87,10,0.000296,0.01
88,10,0.0002964,0.01
88,10,0.0002982,0.01
88,10,0.0002986,0.01
88,10,0.0002968,0.01
88,10,0.0003026,0.01
90,10,0.0003014,0.01
90,10,0.0002946,0.01
90,10,0.0002974,0.01
92,10,0.0003,0.01
93,10,0.0002976,0.01
91,10,0.000302,0.01
92,10,0.000308,0.01
91,10,0.0003076,0.01
88,10,0.000308,0.01
86,10,0.0003044,0.01
81,10,0.000302,0.01
76,10,0.0003036,0.01
73,10,0.0003004,0.01
70,10,0.0003006,0.01
71,10,0.0003016,0.01
70,10,0.000299,0.01
68,10,0.0002964,0.01
66,10,0.0002982,0.01
64,10,0.0002996,0.01
62,10,0.0003044,0.01
59,10,0.0003052,0.01
55,10,0.0003062,0.01
54,10,0.0003092,0.01
50,10,0.0003082,0.01
49,10,0.0003036,0.01
47,10,0.000303,0.01
45,10,0.0003,0.01
45,10,0.0002994,0.01
43,10,0.0002984,0.01
38,10,0.0003034,0.01
36,10,0.000309,0.01
37,10,0.0003092,0.01
38,10,0.0003112,0.01
38,10,0.0003106,0.01
44,10,0.0003054,0.01
45,10,0.0003054,0.01
43,10,0.0003072,0.01
44,10,0.0003074,0.01
47,10,0.0003034,0.01
53,10,0.0003062,0.01
49,10,0.0003042,0.01
51,10,0.0002996,0.01
50,10,0.0002922,0.01
52,10,0.0002972,0.01
57,10,0.0003002,0.01
63,10,0.0002974,0.01
71,10,0.0002982,0.01
69,10,0.000303,0.01
69,10,0.0002974,0.01
68,10,0.0002976,0.01
71,10,0.0002994,0.01
72,10,0.0003002,0.01
72,10,0.000298,0.01
67,10,0.000305,0.01
69,10,0.0002974,0.01
70,10,0.0002974,0.01
65,10,0.0002994,0.01
61,10,0.0002966,0.01
61,10,0.0002906,0.01
64,10,0.0002924,0.01
65,10,0.0002938,0.01
67,10,0.0002904,0.01
69,10,0.0002966,0.01
68,10,0.000301,0.01
68,10,0.0003034,0.01
65,10,0.0003004,0.01
65,10,0.0003002,0.01
62,10,0.000297,0.01
62,10,0.0002974,0.01
66,10,0.0002986,0.01
68,10,0.0003022,0.01
68,10,0.0003046,0.01
70,10,0.000305,0.01
71,10,0.000301,0.01
69,10,0.0003006,0.01
64,10,0.0002998,0.01
66,10,0.0002988,0.01
66,10,0.0002996,0.01
65,10,0.0003028,0.01
68,10,0.0003028,0.01
72,10,0.000301,0.01
65,10,0.000301,0.01
57,10,0.0002988,0.01
53,10,0.000299,0.01
51,10,0.0002956,0.01
47,10,0.0002964,0.01
44,10,0.0003012,0.01
43,10,0.0003052,0.01
41,10,0.000302,0.01
40,10,0.0003008,0.01
37,10,0.0002994,0.01
33,10,0.0002978,0.01
32,10,0.0002934,0.01
31,10,0.0002966,0.01
28,10,0.0003008,0.01
28,10,0.000298,0.01
26,10,0.0002938,0.01
25,10,0.0002926,0.01
24,10,0.0002928,0.01
25,10,0.0002948,0.01
24,10,0.000296,0.01
22,10,0.0002974,0.01
22,10,0.0003014,0.01
23,10,0.0002962,0.01
23,10,0.0002922,0.01
23,10,0.0002956,0.01
24,10,0.0003008,0.01
22,10,0.0003012,0.01
22,10,0.000306,0.01
22,10,0.000308,0.01
20,10,0.0003058,0.01
19,10,0.000305,0.01
19,10,0.0003014,0.01
19,10,0.0002998,0.01
19,10,0.0002952,0.01
21,10,0.0002946,0.01
24,10,0.000289,0.01
27,10,0.0002948,0.01
30,10,0.0002932,0.01
29,10,0.0002942,0.01
31,10,0.0002984,0.01
33,10,0.0003,0.01
36,10,0.0002968,0.01
44,10,0.000295,0.01
46,10,0.0002966,0.01
40,10,0.0002954,0.01
38,10,0.0002982,0.01
39,10,0.0002982,0.01
44,10,0.0003012,0.01
46,10,0.0003022,0.01
44,10,0.0003,0.01
41,10,0.0003012,0.01
37,10,0.000303,0.01
35,10,0.000306,0.01
39,10,0.0003064,0.01
36,10,0.0003104,0.01
39,10,0.0003096,0.01
37,10,0.0003066,0.01
36,10,0.0003006,0.01
36,10,0.0003034,0.01
35,10,0.0002986,0.01
35,10,0.0002972,0.01
35,10,0.0003012,0.01
35,10,0.000308,0.01
36,10,0.0003046,0.01
38,10,0.0003058,0.01
39,10,0.0003046,0.01
39,10,0.0003022,0.01
40,10,0.000297,0.01
42,10,0.0002966,0.01
44,10,0.0002942,0.01
43,10,0.0002928,0.01
40,10,0.0002888,0.01
35,10,0.0002876,0.01
34,10,0.0002886,0.01
32,10,0.000292,0.01
29,10,0.0002968,0.01
22,10,0.000301,0.01
18,10,0.0003066,0.01
15,10,0.000306,0.01
14,10,0.0003086,0.01
14,10,0.0003066,0.01
18,10,0.000307,0.01
18,10,0.0003038,0.01
15,10,0.0003016,0.01
15,10,0.0002966,0.01
15,10,0.0002932,0.01
14,10,0.0002886,0.01
14,10,0.0002914,0.01
14,10,0.0002952,0.01
14,10,0.0003006,0.01
14,10,0.0003062,0.01
14,10,0.0003128,0.01
14,10,0.000307,0.01
14,10,0.0003074,0.01
14,10,0.0003028,0.01
15,10,0.0003002,0.01
14,10,0.0003002,0.01
14,10,0.0003046,0.01
14,10,0.0003022,0.01
14,10,0.0003058,0.01
14,10,0.000307,0.01
15,10,0.0003002,0.01
15,10,0.0002994,0.01
14,10,0.0003,0.01
14,10,0.0003006,0.01
14,10,0.0002968,0.01
14,10,0.0002976,0.01
16,10,0.0003008,0.01
20,10,0.0003022,0.01
22,10,0.0003008,0.01
25,10,0.0003008,0.01
28,10,0.000302,0.01
31,10,0.0003024,0.01
32,10,0.000303,0.01
32,10,0.0002992,0.01
37,10,0.000305,0.01
33,10,0.0003078,0.01
28,10,0.0003014,0.01
28,10,0.0002976,0.01
29,10,0.000303,0.01
29,10,0.000301,0.01
31,10,0.0002988,0.01
26,10,0.0002978,0.01
30,10,0.0003034,0.01
31,10,0.0003006,0.01
31,10,0.0002986,0.01
33,10,0.0002964,0.01
35,10,0.0002966,0.01
33,10,0.0002936,0.01
33,10,0.0002908,0.01
36,10,0.000289,0.01
39,10,0.0002906,0.01
42,10,0.0002976,0.01
42,10,0.0002984,0.01
41,10,0.0003006,0.01
48,10,0.000303,0.01
44,10,0.0003024,0.01
44,10,0.000296,0.01
45,10,0.0002922,0.01
42,10,0.0002956,0.01
45,10,0.0002942,0.01
37,10,0.0002958,0.01
40,10,0.000298,0.01
43,10,0.000303,0.01
45,10,0.0003006,0.01
45,10,0.0003024,0.01
45,10,0.0003044,0.01
36,10,0.0003084,0.01
27,10,0.0003024,0.01
26,10,0.0003022,0.01
25,10,0.0002984,0.01
22,10,0.000298,0.01
22,10,0.0002942,0.01
21,10,0.0002948,0.01
21,10,0.0002954,0.01
20,10,0.0002978,0.01
18,10,0.0002984,0.01
18,10,0.0002984,0.01
17,10,0.000298,0.01
16,10,0.0002988,0.01
16,10,0.0003,0.01
16,10,0.0002956,0.01
15,10,0.0002938,0.01
15,10,0.0002946,0.01
14,10,0.000291,0.01
13,10,0.0002936,0.01
12,10,0.000295,0.01
12,10,0.0002948,0.01
12,10,0.000301,0.01
12,10,0.0003012,0.01
10,10,0.0002946,0.01
10,10,0.0002956,0.01
10,10,0.0002978,0.01
10,10,0.0002906,0.01
10,10,0.0002922,0.01
10,10,0.0002952,0.01
10,10,0.0002956,0.01
11,10,0.0002972,0.01
12,10,0.0002996,0.01
14,10,0.0002992,0.01
16,10,0.0002982,0.01
18,10,0.0003002,0.01
22,10,0.0002954,0.01
21,10,0.0002958,0.01
22,10,0.0002926,0.01
21,10,0.0002904,0.01
22,10,0.0002896,0.01
20,10,0.0002948,0.01
19,10,0.0002988,0.01
23,10,0.0003006,0.01
24,10,0.0003022,0.01
26,10,0.0002982,0.01
28,10,0.0003,0.01
27,10,0.0002938,0.01
28,10,0.0002962,0.01
27,10,0.0002984,0.01
25,10,0.0003024,0.01
25,10,0.0002962,0.01
25,10,0.000302,0.01
27,10,0.0002998,0.01
28,10,0.0003004,0.01
28,10,0.0002984,0.01
30,10,0.0003022,0.01
30,10,0.000296,0.01
26,10,0.0002984,0.01
23,10,0.0002938,0.01
28,10,0.0002932,0.01
30,10,0.000296,0.01
27,10,0.0002984,0.01
24,10,0.0002954,0.01
25,10,0.0003012,0.01
26,10,0.0003026,0.01
26,10,0.0003002,0.01
30,10,0.0002992,0.01
32,10,0.0002972,0.01
32,10,0.0002942,0.01
30,10,0.0002976,0.01
29,10,0.0002974,0.01
24,10,0.0002992,0.01
22,10,0.0003006,0.01
18,10,0.0003054,0.01
15,10,0.0003024,0.01
14,10,0.0003026,0.01
13,10,0.0002998,0.01
13,10,0.0003062,0.01
13,10,0.0003014,0.01
13,10,0.0002988,0.01
13,10,0.000299,0.01
12,10,0.0003054,0.01
11,10,0.0002984,0.01
10,10,0.0002992,0.01
11,10,0.0003008,0.01
10,10,0.0002984,0.01
9,10,0.0002914,0.01
10,10,0.000292,0.01
10,10,0.0002894,0.01
10,10,0.0002932,0.01
10,10,0.000292,0.01
10,10,0.000296,0.01
10,10,0.0003002,0.01
10,10,0.0003056,0.01
10,10,0.0003016,0.01
11,10,0.0003028,0.01
11,10,0.0003016,0.01
12,10,0.0002982,0.01
12,10,0.0002924,0.01
12,10,0.0002924,0.01
12,10,0.0002916,0.01
13,10,0.0002932,0.01
13,10,0.0002958,0.01
14,10,0.0002958,0.01
15,10,0.0002988,0.01
16,10,0.0002978,0.01
19,10,0.0002946,0.01
21,10,0.0002974,0.01
20,10,0.0003,0.01
17,10,0.0002942,0.01
17,10,0.0002986,0.01
18,10,0.0003028,0.01
21,10,0.0002966,0.01
23,10,0.000294,0.01
23,10,0.0002996,0.01
19,10,0.0003002,0.01
16,10,0.0002966,0.01
15,10,0.0003024,0.01
15,10,0.0003044,0.01
15,10,0.0002988,0.01
19,10,0.000298,0.01
20,10,0.0003008,0.01
15,10,0.000294,0.01
15,10,0.0002966,0.01
16,10,0.0002966,0.01
21,10,0.0002958,0.01
21,10,0.0002936,0.01
20,10,0.0002978,0.01
20,10,0.0003004,0.01
18,10,0.0003036,0.01
21,10,0.0003008,0.01
22,10,0.0003026,0.01
21,10,0.0003054,0.01
23,10,0.0002976,0.01
28,10,0.0003002,0.01
28,10,0.0002992,0.01
29,10,0.0002982,0.01
27,10,0.0002976,0.01
29,10,0.000299,0.01
28,10,0.0002942,0.01
29,10,0.0002998,0.01
27,10,0.0002994,0.01
26,10,0.000298,0.01
23,10,0.000299,0.01
20,10,0.0003054,0.01
20,10,0.0003056,0.01
20,10,0.0003082,0.01
19,10,0.0003104,0.01
18,10,0.0003138,0.01
18,10,0.0003118,0.01
17,10,0.0003094,0.01
16,10,0.0003102,0.01
16,10,0.000306,0.01
16,10,0.0003006,0.01
15,10,0.0003006,0.01
14,10,0.0003024,0.01
14,10,0.0002956,0.01
14,10,0.0002942,0.01
14,10,0.0003,0.01
14,10,0.0003006,0.01
14,10,0.0002962,0.01
13,10,0.0003026,0.01
13,10,0.0003084,0.01
13,10,0.0003098,0.01
13,10,0.000311,0.01
12,10,0.0003128,0.01
12,10,0.0003114,0.01
11,10,0.0003044,0.01
11,10,0.0002992,0.01
11,10,0.0002922,0.01
11,10,0.0002954,0.01
11,10,0.000295,0.01
11,10,0.000302,0.01
12,10,0.0003054,0.01
12,10,0.0003106,0.01
12,10,0.000307,0.01
14,10,0.0003086,0.01
15,10,0.0003084,0.01
17,10,0.0003058,0.01
20,10,0.0003006,0.01
22,10,0.000303,0.01
22,10,0.0003022,0.01
21,10,0.0002978,0.01
21,10,0.0002978,0.01
21,10,0.000302,0.01
22,10,0.000303,0.01
21,10,0.000305,0.01
21,10,0.0003082,0.01
21,10,0.0003096,0.01
22,10,0.0003082,0.01
23,10,0.0003058,0.01
23,10,0.0003054,0.01
23,10,0.0003056,0.01
24,10,0.000305,0.01
24,10,0.0003058,0.01
22,10,0.0003082,0.01
25,10,0.0003076,0.01
24,10,0.0003062,0.01
23,10,0.0003028,0.01
23,10,0.0003002,0.01
23,10,0.000299,0.01
23,10,0.0002972,0.01
26,10,0.0002954,0.01
28,10,0.0003016,0.01
27,10,0.0003012,0.01
29,10,0.000299,0.01
30,10,0.0003016,0.01
29,10,0.0002996,0.01
29,10,0.0002994,0.01
27,10,0.0002996,0.01
26,10,0.0003036,0.01
25,10,0.0003006,0.01
28,10,0.000302,0.01
